time,signal
58.043,-1.7413904453530815
25.01,0.09010207679629056
6.235,-7.229553262220064
54.501,0.00943620912239096
69.621,-0.7565225036444727
86.821,-9.812767156693972
32.133,4.776712285918938
48.165,-12.5526772487017
19.396,-6.041777745585046
69.063,-8.901107754579979
43.25,14.901624198910898
9.354000000000001,0.9399147882593066
39.529,-3.7417151733002303
33.86,5.698606869083654
75.85300000000001,-7.614923981031517
45.668,-4.736824066869137
49.174,-1.471010629626413
95.592,-11.945313304706588
63.85,11.986922775574975
50.56,5.754382888031442
32.818,4.8380683606553605
29.580000000000002,-0.830319778723025
74.983,-4.113585756863731
74.696,-5.45905037875908
10.009,6.710014004888417
8.981,-2.857900315145276
28.927,-5.098005105232671
75.94200000000001,-8.309395827265249
25.804000000000002,-12.618762379626391
62.621,5.001294863176319
43.234,13.192956044648332
97.488,-12.283077601217778
0.444,9.133298182668536
64.202,10.74244269350606
42.111000000000004,8.286927265063653
3.783,9.482252985992718
42.899,17.586300969308486
19.225,-7.918367603745599
57.76,-2.023513383914323
93.96900000000001,11.008304879427179
83.264,0.9256241231290265
66.467,-5.752132040064499
1.883,11.766269570128436
61.136,3.456524313113777
78.052,-4.980418590072484
88.782,-12.788348711968156
46.118,-9.366814275783886
72.658,18.77057521338302
25.662,-9.71858909761356
27.511,-9.779780672796342
1.7510000000000001,14.581941888057223
23.605,12.18078812725162
0.40800000000000003,4.908324908353438
81.958,9.342917525540457
4.301,1.6654426829984488
88.775,-13.218437864460562
49.266,-4.489656206036344
24.633,5.231680841812022
25.267,-2.7752647599999785
86.602,-6.5974996335668115
32.839,7.235477494011059
9.497,3.3522318675497638
91.5,8.650462874987578
7.6770000000000005,-8.71069634313955
38.689,-8.843706054749111
53.001,4.465121708849405
26.155,-14.788689643028814
44.104,9.59161633640477
87.056,-7.155731495844838
86.645,-6.026717141240532
95.14,-7.097695889994927
44.979,3.1812221020205653
20.232,-4.214459656151384
15.088000000000001,2.7302750538277625
24.739,3.6592978887322216
63.947,13.735576872272222
45.257,1.7795303744621669
39.776,-1.3082911504846368
49.365,-1.1734647080351106
25.587,-8.194130177303638
82.408,6.232119959377497
83.34400000000001,4.082432528868706
93.227,15.142975656454517
21.722,15.066077360227423
48.464,-7.4250953832945115
81.85300000000001,5.9175264577181625
71.611,11.95752800172675
7.148000000000001,-6.652431527807563
84.607,6.971594833955259
23.386,8.607393437967144
71.732,10.812288545374784
46.082,-4.159609114710456
65.157,2.0655001284725683
9.218,0.946610951308666
31.982,5.424604300647701
65.87,-4.0956333032881185
32.329,7.062732962320747
14.473,2.4669706346421485
47.38,-17.909696994695498
63.043,9.300365517580914
57.205,-6.723514787560169
60.646,2.671127652702334
28.027,-6.432877300078528
20.382,-1.7617423346625993
29.252,-2.775741437377601
76.84700000000001,-11.811593414754899
89.066,-15.335635225639933
95.22200000000001,-8.110642878767653
8.802,-3.2880452458151197
62.561,7.0428117386885525
20.828,5.336424413169209
96.333,-9.87471737019916
16.837,-9.293521560149701
95.492,-9.742911153662245
69.129,-6.228882927099786
39.730000000000004,-4.176885248203656
37.207,-5.276641905202309
31.665,5.365315367883233
24.159,7.177577443444915
94.058,9.951066170077336
84.369,6.957466478085468
17.312,-9.823879647728026
68.16,-14.692345885850418
0.364,5.541864851187325
3.192,11.498700794790944
13.598,5.926182361801884
39.697,-2.2575999932462034
52.412,11.487376638194817
63.985,14.26605763152785
85.903,-2.9342942482605676
3.473,9.433854326785685
33.328,4.273822028331522
42.417,14.030585768745532
14.309000000000001,2.817232063492422
96.581,-10.049603762827449
17.878,-11.025960615605342
55.089,-3.1380037068321194
53.276,1.4305045017353701
51.027,9.455293434590615
71.257,8.57333367940184
77.291,-12.005153620656301
63.983000000000004,11.466948380520378
81.056,3.8034295391399877
2.341,11.490783748924532
98.45400000000001,-8.865543896460292
45.031,2.5744090855820723
57.921,-2.435918451100645
13.057,8.212242645867535
4.683,-3.543244610977892
37.044000000000004,-3.3855981084670757
25.580000000000002,-10.417134367166094
97.929,-13.87165593788518
77.168,-11.144752920743045
3.839,6.39348132108913
45.731,-1.5246664200002757
31.983,4.004416115919632
77.734,-9.133570050298072
65.021,3.467108763848523
44.554,4.812178632721043
88.197,-8.937445980841908
49.83,0.19171913371434668
79.129,1.2111006659338224
32.387,2.901879796583977
69.002,-9.976594870872232
21.768,16.793283673240694
18.372,-6.877369945194855
64.436,10.525929518559428
13.217,8.585146652267476
37.088,-5.6578585243287005
47.106,-17.70772425590289
8.713000000000001,-3.672702982676467
76.16,-7.2298172741127225
53.125,5.205492263284482
67.292,-12.570347001400123
9.342,1.8283647889023755
32.127,2.6318019665986054
85.732,-1.0758218587777433
3.3240000000000003,11.710603321167872
42.239000000000004,13.956283474212345
65.702,-4.9962798654253335
34.817,-1.716506487911293
10.72,1.503922357501969
7.61,-9.084389452424555
86.842,-7.621228292242854
98.907,-3.1744138565843514
36.244,-0.31243224627905253
79.153,1.3288771012316984
66.897,-7.19168578201446
24.998,0.9984761977595866
82.15,7.264641628588439
43.358000000000004,13.573529706320482
77.69200000000001,-9.136839450588187
97.333,-12.537267469294473
43.54,11.843033346179428
93.06400000000001,14.46380421084371
8.925,-3.065002605015404
60.429,-0.48988333278927954
21.592,14.999107163082964
56.704,-7.280899892643154
67.693,-17.453464662158677
26.117,-15.521505752468958
53.515,-0.9895981415247137
52.626,8.051709798304131
90.515,7.26215844896967
82.531,3.655967763925987
50.204,2.499856317593509
57.255,-3.75468643981752
7.537,-7.920996342633771
75.435,-4.989944889760926
73.09700000000001,14.277002583541575
81.767,7.697995911020939
66.793,-8.666250891740525
41.951,8.399952220438086
15.906,1.9701897248099907
87.336,-6.584572522006916
45.412,0.43375407657088605
22.967,11.726996051189786
40.911,-2.3652391510041975
78.513,-2.588551616871714
30.776,11.803497432906152
97.114,-12.367213480682551
96.71000000000001,-10.4480071113486
65.399,-3.439438431091917
57.397,-4.983431017983311
30.919,11.652800297499658
61.743,2.727812517634836
20.582,1.8836148933165058
59.629,-3.790082881578566
44.804,3.9324678851990624
72.467,16.714365274773908
78.005,-6.411081373841799
6.711,-7.436888772148919
52.674,6.985548888917275
68.659,-14.912091594576953
75.092,-6.108920661883555
29.59,-1.5286084171516516
94.776,-1.5688894934369193
62.51,4.913048291891057
1.461,14.220149994536692
83.913,6.976288289801218
55.639,-6.206062419268275
74.855,-4.065013835560143
74.286,-1.4300452563275479
42.138,11.371659880943685
82.59400000000001,6.024567753531825
10.051,4.475743068859211
56.009,-7.4546050373869965
97.331,-12.231356588010186
22.551000000000002,12.9147829586837
22.859,12.86680573205186
42.289,12.796013099627428
5.572,-11.206894206054363
82.955,2.698765160470492
21.098,8.507485614217977
82.419,5.946880278520932
63.502,14.364823528879635
28.891000000000002,-6.6515285583983905
93.10900000000001,15.459588830919133
68.69200000000001,-13.114361941202095
34.32,2.9981311280442737
27.36,-11.679835964204301
57.614000000000004,-3.4798617746699287
97.42,-10.597985148888531
50.676,7.659980926027892
79.635,-1.1583555648825055
57.226,-3.0047949914980125
99.157,-0.272704401510802
37.916000000000004,-10.610168465931274
38.559,-11.960124347760194
63.575,13.054072248883495
24.229,7.937849642944466
98.205,-11.788059177446069
8.107,-7.743889664936805
77.391,-10.000399398866696
72.289,15.259154835411897
59.816,-4.059177065861597
10.67,2.8286419976707373
8.97,0.15866121561716784
3.126,12.742861440299189
39.92,-3.4188704634999594
92.95,14.499338948178838
63.667,12.772897339669262
71.554,10.815047261450577
79.489,0.4909215789737162
82.482,6.37555961333348
80.211,0.6265682659670468
5.481,-10.810159114185613
27.351,-12.381524478683229
5.069,-6.961254212236216
33.585,5.5570126720387245
38.005,-8.910889562026878
63.774,13.825152877666051
72.11,13.869853243394264
27.629,-9.665154629717343
93.665,13.276162479799353
55.283,-1.6745425285316067
86.723,-6.6901285173552125
35.386,-3.9289751192875446
55.264,-1.15465895686799
90.325,0.1393877403390127
4.119,5.01178002061043
56.800000000000004,-7.376918286045548
67.446,-13.775497053152677
19.067,-7.834393938160304
82.901,2.274285030946713
79.589,-0.6867469939657189
15.951,2.1729012810102954
53.292,2.338672177515912
2.235,10.740199658850873
4.966,-8.156584117929496
52.401,12.466840758224384
42.784,16.733426936090687
30.310000000000002,6.504268919022381
73.827,3.7848575931653667
72.21300000000001,15.766068125357585
59.075,-7.074125789674632
44.53,3.577148290123722
75.59400000000001,-5.7311065977411655
65.435,-2.66908474162837
31.152,10.718267376089115
59.264,-6.82686536597155
67.581,-14.753658035545639
89.102,-13.504456087094702
81.672,7.332719768163744
76.936,-13.375598857097085
74.048,-0.8156162767860438
80.09,0.6135285396855341
70.276,3.1457652740835114
14.299,1.1448288235964266
51.596000000000004,14.099783877753124
47.065,-16.191352027005905
11.045,1.3856845550358572
17.589,-13.975280321040419
29.326,-2.002556957776667
81.827,8.758081075431226
13.620000000000001,4.535853379494471
57.773,-2.2492642381656975
16.747,-6.490290707545087
49.335,-2.353639301560242
36.445,-1.4309221313886407
94.239,6.181162586390775
5.948,-9.268321778882955
69.395,-4.171418214127813
99.141,1.2736073202390767
53.114000000000004,3.5620143470773344
13.749,4.495625342709573
75.868,-6.23054058607428
24.16,7.3676346235637284
28.313,-5.734205108569867
29.945,2.8536061709878946
2.723,10.909100414237297
30.101,8.910110001379556
60.906,2.5702932425959912
61.213,4.136086828602689
75.238,-5.227552383334538
74.94500000000001,-4.402652276444826
39.905,-1.3084995569249078
80.285,-2.5832254185441377
80.702,1.1277993270866031
61.984,3.75990200711002
62.907000000000004,8.598135203475662
30.107,5.408857305870172
13.747,3.9733197730793
51.682,15.324504856908797
76.093,-8.82680694048424
25.504,-5.69904206385602
65.663,-2.5984116521190748
54.341,1.670065197977542
69.929,2.434740799945256
79.34400000000001,0.9694108530949139
84.058,6.900576715725958
4.91,-5.532751342514916
11.786,2.246428268411969
25.522000000000002,-6.521128840973375
51.059000000000005,9.604944321446709
35.499,-2.3780178949621247
91.574,10.642702491346002
1.653,13.504590800857565
29.988,4.672062239885178
9.085,-0.3175275155373405
80.51,-3.0301952065808524
72.762,17.202021189371777
89.70100000000001,-7.65739189093204
39.234,-6.190072114337238
95.517,-9.886434149378307
79.057,3.1063850645513553
91.687,9.8139331004081
95.891,-12.491032776093931
40.695,-1.1900917083520834
75.546,-7.469150050270399
83.92,5.036402193009108
30.6,10.271614057840749
26.044,-14.47189861513409
41.236000000000004,-0.2872267216169746
39.368,-5.379015956694886
97.848,-14.49477868779545
22.594,14.882281749962166
48.058,-11.392907327148718
77.81400000000001,-8.871305955377997
65.53,-2.9108488027286454
31.579,6.891988665584261
33.616,4.655850560628361
92.188,9.706334905969403
56.431000000000004,-9.254102764740578
72.629,14.9967531043133
90.685,6.696736919040523
29.404,-1.5474977732800497
85.022,5.650355609529688
15.583,4.272756787934517
74.868,-2.3260136850596886
5.09,-8.505737208293205
48.487,-8.65861076089056
54.273,0.04799536457138309
44.872,3.349275385373315
31.766000000000002,6.305509609266126
36.42,0.17102936953193248
37.885,-8.478669219624836
63.259,10.690430011575915
49.987,0.6508627550690149
58.897,-6.850599908138812
26.923000000000002,-15.805812545821338
39.868,-3.8174177986843363
87.636,-9.552101616451939
63.203,11.700441525322441
42.405,14.670042487273054
50.429,3.2145613682186234
48.983000000000004,-5.603820110498356
4.806,-4.4902764827788975
46.845,-15.292065832489662
11.647,0.8907930905500958
28.692,-5.459589688549105
3.2880000000000003,13.827097975782275
40.68,-3.7470763035810997
29.295,-2.2511653708890043
43.388,15.4872546067456
33.966,3.9501397474403084
28.008,-6.380077435723251
90.396,2.136764183661294
0.159,3.2960551196569274
28.903000000000002,-3.372749075524648
71.772,13.971956718843824
56.365,-9.525752492728746
97.863,-12.388360371879786
21.589000000000002,14.10716368602739
67.769,-15.682552879112686
49.256,-2.076156499951088
86.789,-7.67947123308666
61.022,3.2727584962511207
41.398,3.5031757525155074
11.154,0.6589165131618451
13.293000000000001,4.825297418187378
76.525,-9.095657911750514
50.058,0.690385242813333
37.552,-7.280119499959487
85.959,-3.743187364747122
44.109,6.760715028572438
46.887,-15.019811685640597
1.925,13.202748039221955
25.257,-3.9206474059235044
94.529,2.8573977041529313
97.277,-11.836332228286583
98.333,-8.42090122889986
32.543,4.8852906110126195
78.123,-3.9046714188571365
92.191,9.993406615596566
10.533,2.7690185864466796
85.5,1.564551977057568
95.33500000000001,-10.440312371746849
63.59,11.443115867749095
66.811,-7.226408160953435
90.266,1.2085299850492963
0.28200000000000003,5.614601318645993
21.898,15.174549228871616
1.419,12.900295217520773
97.569,-12.06630711825306
61.267,5.209233045332858
0.6,8.739721396460153
79.011,2.3605255608391236
61.277,2.004399496193823
38.268,-10.070355305851805
8.192,-9.95575183107703
83.81,5.170822040182125
51.811,15.710871233448092
0.158,-1.5998798090609265
98.027,-13.040204931798787
47.67,-17.695690340068936
90.646,6.838842861988807
17.569,-12.726307890370224
93.82300000000001,12.79830713074138
14.133000000000001,3.168709686165868
85.759,-1.6796841722676021
32.151,4.25634217354521
62.761,7.199201347398265
54.982,-1.4884758092576145
31.389,9.91919276084126
45.082,0.2512143088098766
16.78,-7.5983386313895895
20.043,-5.795427544259731
94.253,10.065069015426728
62.93,9.09887242034128
42.568,14.734896582954951
21.324,10.04887885537471
82.917,3.2149652324311493
48.44,-8.640000102827143
5.2700000000000005,-8.968269998996758
27.543,-8.610372771808041
64.891,3.8302802160779366
7.652,-9.155134592106018
17.343,-13.076201714029814
24.832,2.7867426895184
57.156,-6.189874327338609
52.589,7.803415238409364
10.776,-0.06524751797401196
45.887,-6.795779320287954
5.603,-11.129582933838233
49.789,-0.5235516320837601
33.442,4.047283953173752
0.64,9.287934937386463
79.166,2.056544055406766
61.708,2.702595151603969
15.56,3.06936101319372
21.313,9.575970669161238
69.13,-7.145906595732944
93.233,13.82982289789993
35.437,-5.34420105867846
75.124,-4.366415859231184
29.07,-3.2608885411732143
70.303,3.252909520514688
4.815,-0.784587649885923
34.624,0.9647468819330132
57.624,-2.510465858774135
56.89,-6.5322001915497125
69.662,-0.17478496124979115
24.621000000000002,4.042295703948886
2.228,10.75841486390574
37.014,-1.7831473024057405
87.265,-7.3199658406814665
5.196,-8.380441473672
0.5630000000000001,6.9912920617926435
88.678,-10.853241822532505
43.627,11.887805020377186
7.206,-4.787769449424074
97.163,-10.922861138010386
82.598,6.145775225992956
40.949,-0.08133729890363117
23.252,11.756171984550296
25.812,-10.488002590898823
41.548,3.916718739207515
10.841000000000001,2.600922455450309
81.787,8.56425491834721
71.596,11.489038022629796
79.706,0.23431783342516987
71.91,13.732837885549577
2.828,11.482555120453439
5.474,-9.209277655489315
86.875,-6.170804846035032
42.967,17.629535189671575
43.291000000000004,18.690654650904165
53.755,2.776329137822944
18.413,-12.033885611546655
81.824,8.285618940658605
39.399,-5.067320410221718
95.11200000000001,-6.392530467894212
66.923,-6.411211847308783
18.825,-9.734545314635422
27.352,-11.18188168634434
18.075,-13.316605264970635
38.743,-11.44179148899444
37.271,-3.949270626215708
50.9,9.764318550841127
48.095,-12.286046838731561
0.251,3.1997441743825017
94.546,2.6943516667813783
56.1,-8.406915134161702
35.974000000000004,-3.0587209120048366
47.866,-16.859915928773916
38.676,-11.256851093392271
0.446,6.640689232294454
10.619,0.1830239135898588
7.219,-6.054413961715861
98.993,-0.7401456597478853
81.92,7.5394960731296505
13.4,5.905774811145298
67.022,-7.3052357680291315
23.422,9.928458649003488
35.292,-2.456486223007091
60.741,3.4154459695575308
4.8020000000000005,-7.45181667553892
67.049,-11.900409556334402
42.317,11.38376596064197
55.351,-5.455026367260328
34.779,0.11165912848388804
62.132,6.014608967950409
2.277,11.395932025758633
37.499,-7.041271875424335
9.44,5.602970938172283
48.161,-12.86208131996862
30.459,9.539994980602653
84.575,8.113657518155746
6.489,-5.453010387928568
80.76,2.8343078746924304
89.769,-5.739313213925296
8.092,-9.513927670165815
50.095,1.6220926319312454
60.945,4.803318234311722
19.344,-7.373413518806248
9.251,1.8227342493404413
22.519000000000002,13.827596697558636
37.072,-3.0923809830229394
41.008,-1.4853510766563875
43.800000000000004,10.810681292090255
68.252,-17.533395169098128
76.366,-8.79474177453369
28.466,-8.071419310820907
61.544000000000004,4.234785305149649
30.556,10.666877692206839
5.089,-7.996898392869145
23.521,8.621975876514163
54.271,1.8490879621972423
13.199,8.982365350144047
27.231,-12.128813996345343
14.223,4.469284780416589
33.076,4.262199913040283
57.383,-1.6692997194772183
63.315000000000005,11.093400746940258
80.316,-0.4011252752778325
88.149,-9.51065705813103
69.504,-2.2325738400483703
75.405,-6.3311016603200505
20.579,0.694788867363942
32.828,4.55984441187546
21.995,17.206245081341727
38.204,-12.190797049959086
6.065,-9.72243177035304
47.256,-15.348460529132804
14.196,2.402471305388066
39.966,-3.5511642715688554
49.982,0.4154369538439475
94.911,-2.09956046354009
12.341000000000001,7.310528379680756
39.384,-5.768310548039462
48.609,-5.769886986367737
33.644,6.514618086003665
59.923,-3.9406650822451135
5.849,-11.217114991332046
87.95700000000001,-9.20357262162047
54.807,-0.010250012505571782
67.024,-8.652654653092904
14.075000000000001,3.3819660497647264
88.395,-10.932669055763036
72.318,16.990010598166275
0.936,12.015031096094367
66.509,-4.582988446338838
56.073,-9.26578483962652
92.46000000000001,11.235369745608025
22.194,14.389272553028825
70.686,6.179779713229563
76.45,-10.37526680092537
20.518,-1.6958752504114476
84.96300000000001,7.896489101529069
47.235,-17.82542415276661
14.439,3.2990867221830014
30.915,10.494428345264687
56.282000000000004,-8.463807369704949
15.808,3.5795212129949867
70.375,4.001411658728383
77.699,-7.365434098665424
88.014,-8.746779697101237
57.284,-4.834916240234604
33.719,5.945471803212601
49.783,-0.24942324839856012
20.468,-2.45177326318288
42.51,14.31643508456195
36.501,-0.8707386994241264
64.025,11.630524293079095
54.120000000000005,1.3055682019621215
1.871,12.64726222475531
12.413,8.003108954798133
90.933,7.564776621143874
5.6240000000000006,-12.978594298507964
91.096,9.112397082007677
25.636,-9.565521632359657
23.317,9.438255220430612
24.232,7.607310080076351
45.481,-0.5385089015909923
86.919,-8.132454128059747
99.492,5.53014869046846
39.528,-4.81509628951112
8.136000000000001,-7.7712131871899235
14.532,1.9181322034329438
20.606,-0.05588497004531101
98.57300000000001,-6.574011656662488
72.64,15.8601180009288
31.95,6.09154316267561
9.012,1.1507571559783105
44.252,7.030187421641362
54.108000000000004,3.3925814969510513
61.635,2.775790503644875
74.18,-1.185315696350353
95.227,-8.321539302143716
14.05,2.9457067956877885
9.896,4.889580095269948
60.185,-1.2625981143236338
27.209,-11.411603142340072
3.887,6.886688895634315
15.81,2.4657887787701296
41.952,7.749761763165537
41.152,1.2805589843477958
77.147,-13.596085537636661
13.009,8.996177264366727
41.569,5.361668138843148
32.031,6.220373826771716
49.32,-3.5207858565598604
54.01,1.7842862398834756
42.439,15.302011518010545
75.66,-5.373746094018932
92.044,11.933999765813976
34.725,1.2164729592571408
22.664,13.11203625347762
75.421,-6.187161838061263
72.57000000000001,15.759716915083983
41.491,4.4443639491145674
40.572,-2.68529338254988
5.232,-10.043838522805368
38.115,-13.026098186973641
71.354,9.682766541434567
11.859,3.46251467743099
78.514,-1.2409773491923186
78.804,1.2380187673039318
27.171,-11.351020353115516
98.828,-3.6505932653743463
77.02,-10.69058861249371
66.284,-4.260895313281573
66.95100000000001,-8.219610413900204
45.299,1.0884762473263763
56.45,-9.101147613585784
86.203,-4.523956039476459
42.771,14.558087896557645
54.172000000000004,1.8268334674024755
40.371,-3.2182382265201768
80.52,1.6903378102401834
79.363,0.6030044513409162
84.944,5.39584056998869
61.892,4.8194800639242725
37.529,-4.498591584769089
89.642,-9.684288593914195
85.165,5.516629453536929
4.69,-2.60161820644585
89.909,-3.998826715471999
17.747,-9.71921018433897
88.38,-10.676735253761203
8.012,-9.615404295225586
19.66,-6.638863788964325
58.410000000000004,-4.119544337360026
83.0,2.8757761043224153
28.855,-6.1834379703967235
1.391,13.275511217301236
21.277,9.907542956007797
51.806000000000004,13.395680957719179
43.887,6.524344552398846
76.842,-11.132400317491289
28.489,-8.471412591578252
10.845,1.4441785281525377
54.017,0.3980450423832172
23.818,8.455146983400855
92.699,12.028891356258589
74.925,-5.423505986893311
60.023,-0.7693152945310928
27.900000000000002,-8.4315582298532
40.295,-4.238836490314592
89.535,-10.793556238004825
24.871000000000002,4.701665777386
48.306000000000004,-10.490015008438332
41.581,3.238687198627366
94.763,-0.7773708065494387
32.34,4.675500546625287
18.782,-9.616273879752526
71.37,8.41896379524443
28.881,-3.97868641996647
81.279,8.154879929513282
63.734,12.09737803947487
6.408,-9.102803091705763
20.261,-6.734213013839058
77.468,-10.606958060589296
94.681,0.11699300398670676
59.314,-6.347555632392719
32.416000000000004,5.005589808623411
41.567,3.9969878401891554
26.767,-13.96273072300706
23.214000000000002,11.59650174373167
69.899,-0.24692579706094886
57.333,-2.812838629690644
74.422,-2.3116860111833986
75.774,-5.793751387457082
96.08800000000001,-9.703834259565978
17.348,-16.125019168533168
27.421,-6.89195750675174
47.328,-18.769956668525925
23.204,8.83738145954841
53.615,2.5640307012182486
89.34400000000001,-13.175339871973584
82.58,4.323379349753078
90.797,6.708022159142172
39.745,-4.2569286699254025
14.255,3.4737569974852556
68.778,-12.165371853347963
91.761,12.19892769438927
65.21600000000001,1.741831818062336
53.620000000000005,3.3229131075843505
40.216,-2.9189748745523545
70.58200000000001,3.875973284138892
34.732,-0.6625632494845837
34.032000000000004,5.764564777275352
42.543,15.872645158401465
24.414,7.101653179125692
83.609,2.561370407381144
58.981,-4.960810916311491
79.447,-0.5175050883385611
68.696,-14.841737069011828
98.411,-10.126322776819052
71.913,14.183859073297823
82.645,4.0911392283226
72.967,13.907363961425837
97.527,-12.275840443714909
30.352,7.7508980688198
68.275,-17.57293615193578
75.046,-4.015903882840755
24.898,1.7183110566337858
17.869,-11.018348453192331
43.363,14.148945595281639
21.117,7.45847678691596
65.595,-2.338510583686823
7.072,-6.8943833669809225
14.822000000000001,3.629895656661008
71.21000000000001,9.88601488780877
90.397,2.417204731931616
13.105,8.80567103765357
93.357,14.868177736406452
22.48,14.026635286515301
73.789,3.894524640803357
8.233,-6.79100946761381
87.607,-6.450766742340022
91.60000000000001,10.199912707896216
85.541,-0.2499497518865994
89.09,-12.815809461230582
64.68900000000001,3.154357141534997
8.654,-4.192518180501416
31.707,7.247553682420962
64.351,8.082590133540963
68.171,-18.037598485201798
12.811,8.99893614865033
91.517,11.11092184919326
27.782,-8.243476617831782
73.874,5.14508938327611
65.896,-3.4878726725403797
29.388,-2.4251053641822837
47.316,-15.79999344302904
17.359,-11.990558931559931
87.953,-7.829982135730274
5.526,-10.881346509407729
72.15,14.000420327485323
63.659,13.281319895718298
23.402,8.89816379822909
17.284,-11.784987416616556
98.536,-6.654313640059604
21.622,13.329327377724361
46.962,-16.601769832703134
73.69500000000001,5.62254718828744
32.37,5.109766083639899
72.813,16.469919255497928
64.836,4.6302258710716
51.361000000000004,16.0428590504481
38.566,-9.943405623979695
91.636,10.734454406267604
60.545,1.8342705106964576
78.96600000000001,0.18307921165958652
62.852000000000004,7.379391319135757
85.134,3.6204899913814335
67.327,-13.409352501373828
47.345,-17.524824567710493
47.168,-17.396184304792488
26.791,-14.544988765265334
73.69,6.012163426647069
67.462,-15.926645674008626
61.671,3.778625506198236
40.498,-1.6507348326280686
72.03,14.541715516712705
61.623000000000005,5.769874071658856
56.437000000000005,-9.72588437095134
44.382,5.46031909841564
8.279,-7.368943857280474
30.529,8.652506349014706
9.882,4.982789532081347
19.989,-4.303855568232785
9.401,1.985457423198636
34.129,5.760788019008073
